Threshold,FPR,TPR,Specificity,Youden_Index
0.16880407513790682,0.38275193798449614,0.8790322580645161,0.6172480620155039,0.49628032008002
0.1678129739346533,0.38275193798449614,0.8844086021505376,0.6172480620155039,0.5016566641660415
0.16630887693568053,0.3846899224806202,0.8844086021505376,0.6153100775193798,0.49971867966991745
0.1662982053403803,0.3846899224806202,0.8870967741935484,0.6153100775193798,0.5024068517129282
0.16608798955404458,0.3866279069767442,0.8870967741935484,0.6133720930232558,0.5004688672168042
0.1660052846393558,0.3866279069767442,0.8924731182795699,0.6133720930232558,0.5058452113028257
0.16581867933696373,0.38856589147286824,0.8924731182795699,0.6114341085271318,0.5039072268067016
0.16577205427967315,0.38953488372093026,0.8951612903225806,0.6104651162790697,0.5056264066016504
0.16572543972790352,0.3905038759689923,0.8951612903225806,0.6094961240310077,0.5046574143535884
0.16562160533444348,0.3905038759689923,0.9005376344086021,0.6094961240310077,0.5100337584396099
0.16480363421964062,0.39341085271317827,0.9005376344086021,0.6065891472868217,0.5071267816954239
0.16419436516733532,0.39341085271317827,0.9032258064516129,0.6065891472868217,0.5098149537384347
0.16002899586678063,0.40310077519379844,0.9032258064516129,0.5968992248062015,0.5001250312578145
0.1596667291198487,0.40310077519379844,0.9086021505376344,0.5968992248062015,0.505501375343836
0.15749731418933038,0.40794573643410853,0.9086021505376344,0.5920542635658914,0.5006564141035259
0.15739571367079913,0.40794573643410853,0.9112903225806451,0.5920542635658914,0.5033445861465367
0.15704856466329922,0.4118217054263566,0.9112903225806451,0.5881782945736433,0.49946861715428853
0.15556242562684927,0.4118217054263566,0.9166666666666666,0.5881782945736433,0.5048449612403101
0.1541096074735595,0.41375968992248063,0.9166666666666666,0.5862403100775193,0.502906976744186
0.15333594902499284,0.41375968992248063,0.9193548387096774,0.5862403100775193,0.5055951487871968
0.15170037541052248,0.4186046511627907,0.9193548387096774,0.5813953488372092,0.5007501875468867
0.1516317021729813,0.4186046511627907,0.9220430107526881,0.5813953488372092,0.5034383595898975
0.14950773222195216,0.42248062015503873,0.9220430107526881,0.5775193798449613,0.4995623905976494
0.14901289295337453,0.42248062015503873,0.9247311827956989,0.5775193798449613,0.5022505626406601
0.14665044713670047,0.4263565891472868,0.9247311827956989,0.5736434108527132,0.4983745936484121
0.1450588766239447,0.4263565891472868,0.9301075268817204,0.5736434108527132,0.5037509377344336
0.14241048994189984,0.436046511627907,0.9301075268817204,0.563953488372093,0.4940610152538134
0.14225705866256333,0.436046511627907,0.9327956989247311,0.563953488372093,0.49674918729682416
0.14185554277438328,0.437015503875969,0.9327956989247311,0.562984496124031,0.49578019504876214
0.1411344272115853,0.437015503875969,0.9354838709677419,0.562984496124031,0.4984683670917729
0.14064206365641643,0.437984496124031,0.9354838709677419,0.562015503875969,0.4974993748437109
0.14007483629532805,0.437984496124031,0.9381720430107527,0.562015503875969,0.5001875468867217
0.13539505743621205,0.44573643410852715,0.9381720430107527,0.5542635658914729,0.4924356089022256
0.13521200657808927,0.44573643410852715,0.9408602150537635,0.5542635658914729,0.49512378094523635
0.1341208706235468,0.4476744186046512,0.9408602150537635,0.5523255813953488,0.4931857964491123
0.13358768101961077,0.4476744186046512,0.9435483870967742,0.5523255813953488,0.49587396849212306
0.12942207728415445,0.45542635658914726,0.9435483870967742,0.5445736434108528,0.488122030507627
0.12921675668731505,0.45542635658914726,0.946236559139785,0.5445736434108528,0.49081020255063773
0.12375154003819056,0.4622093023255814,0.946236559139785,0.5377906976744187,0.4840272568142036
0.12298236843564582,0.4622093023255814,0.9489247311827957,0.5377906976744187,0.48671542885721436
0.11910735798616662,0.46705426356589147,0.9489247311827957,0.5329457364341086,0.4818704676169043
0.11901271940231134,0.46705426356589147,0.9516129032258065,0.5329457364341086,0.484558639659915
0.11821516149968836,0.4699612403100775,0.9516129032258065,0.5300387596899225,0.481651662915729
0.11813019239622227,0.4699612403100775,0.9543010752688172,0.5300387596899225,0.4843398349587397
0.09504751181529791,0.5096899224806202,0.9543010752688172,0.4903100775193798,0.4446111527881971
0.09473701895495845,0.5096899224806202,0.956989247311828,0.4903100775193798,0.4472993248312078
0.09434029727040097,0.5116279069767442,0.956989247311828,0.4883720930232558,0.4453613403350838
0.09279644418052742,0.5116279069767442,0.9596774193548387,0.4883720930232558,0.44804951237809454
0.08845710863485395,0.5203488372093024,0.9596774193548387,0.47965116279069764,0.4393285821455364
0.08801205287519175,0.5203488372093024,0.9623655913978495,0.47965116279069764,0.44201675418854713
0.08751895632799934,0.5232558139534884,0.9623655913978495,0.4767441860465116,0.4391097774443611
0.08725880649183115,0.5232558139534884,0.9650537634408602,0.4767441860465116,0.44179794948737183
0.07504382846719082,0.5571705426356589,0.9650537634408602,0.4428294573643411,0.40788322080520134
0.07492857141487949,0.5571705426356589,0.967741935483871,0.4428294573643411,0.4105713928482121
0.07250960145473408,0.564922480620155,0.967741935483871,0.43507751937984496,0.40281945486371595
0.07245742606039965,0.564922480620155,0.9704301075268817,0.43507751937984496,0.4055076269067267
0.06759433421096293,0.5784883720930233,0.9704301075268817,0.4215116279069767,0.39194173543385846
0.06699425838600662,0.5784883720930233,0.9731182795698925,0.4215116279069767,0.3946299074768692
0.0525367895633491,0.625,0.9731182795698925,0.375,0.3481182795698925
0.05249606412133165,0.625,0.9758064516129032,0.375,0.35080645161290325
0.05094813235132186,0.6356589147286822,0.9758064516129032,0.3643410852713178,0.34014753688422106
0.05087459239452527,0.6356589147286822,0.978494623655914,0.3643410852713178,0.3428357089272318
0.04926662765909525,0.6443798449612403,0.978494623655914,0.35562015503875966,0.33411477869467365
0.04907698217927284,0.6443798449612403,0.9811827956989247,0.35562015503875966,0.3368029507376844
0.04787390613426299,0.6521317829457365,0.9811827956989247,0.3478682170542635,0.32905101275318827
0.04769941714860992,0.6521317829457365,0.9838709677419355,0.3478682170542635,0.331739184796199
0.044758290656195666,0.6715116279069767,0.9838709677419355,0.3284883720930233,0.3123593398349588
0.04422747443523186,0.6715116279069767,0.9865591397849462,0.3284883720930233,0.31504751187796953
0.040298465431367225,0.6957364341085271,0.9865591397849462,0.30426356589147285,0.2908227056764191
0.0401404114326871,0.6957364341085271,0.989247311827957,0.30426356589147285,0.29351087771942985
0.037890549902988915,0.7093023255813954,0.989247311827957,0.2906976744186046,0.2799449862465616
0.03751803701488836,0.7093023255813954,0.9919354838709677,0.2906976744186046,0.28263315828957236
0.03506623466325486,0.7209302325581395,0.9919354838709677,0.2790697674418605,0.27100525131282827
0.034941911682397575,0.7209302325581395,0.9946236559139785,0.2790697674418605,0.273693423355839
0.01465618210104156,0.8614341085271318,0.9946236559139785,0.13856589147286824,0.13318954738684674
0.014596958027312002,0.8614341085271318,0.9973118279569892,0.13856589147286824,0.1358777194298575
0.01322157691020897,0.875968992248062,0.9973118279569892,0.12403100775193798,0.12134283570892723
0.013109085624713876,0.875968992248062,1.0,0.12403100775193798,0.12403100775193798
0.003939924790666243,1.0,1.0,0.0,0.0
